minute,h_rms,h_kurt,h_skew,h_crest,v_rms,v_kurt,v_skew,v_crest,temp_mean,bearing,split,energy,health_idx,rms_ratio,threshold,label,rul,rul_pct
160,0.3141730526815596,3.4014505682100538,-0.09464955952191205,4.5452656978600565,0.32168964566022323,3.0988237357279758,-0.043714743679118234,3.680566084749007,,Bearing2_2,demo,0.20218893515625,1.068644108559978,0.976634019600255,0.7278977471022419,0,637,0.7992471769134254
161,0.3260377602268639,3.0135129138696604,0.012341572434289854,3.873784431391626,0.3236579206652836,3.2206658119496003,-0.04613109711003387,3.800308662589459,,Bearing2_2,demo,0.21105507070312501,0.9825190008527944,1.0073529439642186,0.7278977471022419,0,636,0.7979924717691342
162,0.30778206829264765,2.847113372318403,0.04772988571852409,3.2393050225658193,0.32484985714557424,3.226060997147805,-0.10115811729799888,3.8725582663531832,,Bearing2_2,demo,0.20025723125,0.8762904423958131,0.9474594511127105,0.7278977471022419,0,635,0.7967377666248432
163,0.3357085993415644,3.1448890418217905,-0.022223797732526734,3.9677267791641917,0.3329694101940897,3.159496222123035,0.010143005395197014,3.78112811891041,,Bearing2_2,demo,0.22356889179687497,1.0557662953146278,1.0082265459089812,0.7278977471022419,0,634,0.795483061480552
164,0.31224675363604665,3.160666176876974,-0.0841793597760529,3.932787083634734,0.32213185382696946,2.824659865730186,-0.07193486282544978,3.2564305181623507,,Bearing2_2,demo,0.20126696640625003,0.9869077530570899,0.9693134937051396,0.7278977471022419,0,633,0.794228356336261
165,0.2875971547799109,2.893784447408826,0.031793221401890656,3.7795923275175927,0.3169352432871737,2.908906067478205,0.030411573242112754,3.3350661438076483,,Bearing2_2,demo,0.183160071875,0.832244173621135,0.907431912240471,0.7278977471022419,0,632,0.7929736511919699
166,0.33139443195571344,3.264771552966788,-0.08227471463090849,4.4478719538419815,0.3180656747237903,3.0168770481094445,0.07046129001207263,3.5212853465577028,,Bearing2_2,demo,0.21098804296874998,1.081927114260601,1.0419056731022365,0.7278977471022419,0,631,0.7917189460476788
167,0.31825734476992046,3.8542649144651437,-0.207369254844293,4.942541076759512,0.3263254378779718,3.2065624179394865,0.007204694449019839,3.717148155890569,,Bearing2_2,demo,0.20777602890625005,1.2266481177175412,0.9752759265848459,0.7278977471022419,0,630,0.7904642409033877
168,0.3317495154715753,2.9678589361384518,-0.07754973579337782,3.487571030832074,0.3174095903511345,3.0900278264500094,0.00979513772489397,3.8562161850885723,,Bearing2_2,demo,0.21080658906249997,0.9845857640519162,1.045177979844274,0.7278977471022419,0,629,0.7892095357590966
169,0.29733849607812307,3.5988503647922006,0.019187357451025372,5.6131312341075805,0.3196200545911896,2.9607025778958667,-0.012810140671814463,3.5886358917878547,,Bearing2_2,demo,0.190567160546875,1.0700767550775174,0.9302873548662234,0.7278977471022419,0,628,0.7879548306148055
170,0.310281802358759,3.048824391288172,0.11575266580317845,4.44112413000165,0.3339016105784382,3.217036289412157,-0.05719378694822331,4.411479168989584,,Bearing2_2,demo,0.207765082421875,0.9459947272042403,0.9292611703548769,0.7278977471022419,0,627,0.7867001254705144
171,0.32154066920550656,3.0955378407120953,-0.002026256063485084,3.9932740165444782,0.3319090595752472,3.1158080072261183,0.011392969983005916,3.76609183618865,,Bearing2_2,demo,0.21355202578125,0.9953413088535359,0.968761348811115,0.7278977471022419,0,626,0.7854454203262233
172,0.3314440640260812,3.264085022301661,0.1082329116153054,3.720084724555415,0.3380519497105807,3.356325277707532,-0.08564492862553574,4.165040316403851,,Bearing2_2,demo,0.22413428828124998,1.0818616051183243,0.9804530437685395,0.7278977471022419,0,625,0.7841907151819323
173,0.28883028780972747,3.1130908936818478,-0.05373821852733989,4.341649932474989,0.33085854050957336,3.0944883168164683,-0.043127776110066,3.735735513197861,,Bearing2_2,demo,0.19289030898437498,0.8991549387999698,0.8729721363453757,0.7278977471022419,0,624,0.7829360100376411
174,0.3243857747487935,3.109298420902299,-0.07099993766903394,3.7948643110931983,0.34842725097034244,3.0657043420062298,-0.02576307995890599,3.5531089953410837,,Bearing2_2,demo,0.226627680078125,1.0086121771895924,0.9310000090819666,0.7278977471022419,0,623,0.7816813048933501
175,0.31732242204302236,3.2030323435765125,-0.06228455095507153,3.696555673810248,0.3357410710605347,3.231510963823684,-0.02993854925493271,4.488578042569678,,Bearing2_2,demo,0.21341558632812502,1.0163939811458371,0.9451403133239789,0.7278977471022419,0,622,0.7804265997490589
176,0.3167270272105382,2.9473189166547007,0.023107051015284298,3.28042734092693,0.3473960680908752,3.2139458181210556,-0.0854596417117903,3.6701624363216943,,Bearing2_2,demo,0.221000037890625,0.9334955587134274,0.9117173606466044,0.7278977471022419,0,621,0.7791718946047679
177,0.32575545251576377,3.053848259486657,-0.047836022933934026,3.926258147729642,0.3412087583824234,3.2611019288717085,-0.06744362141944259,4.47526612971941,,Bearing2_2,demo,0.22254003164062502,0.9948077216835535,0.9547101109167606,0.7278977471022419,0,620,0.7779171894604768
178,0.3149371719337446,3.1599418185988934,0.04600693648973778,4.400877772063991,0.3582303177382883,3.5299295541715754,-0.08363671214358209,4.262620788811391,,Bearing2_2,demo,0.22751438281249997,0.9951831398247093,0.8791471728104279,0.7278977471022419,0,619,0.7766624843161857
179,0.30975578775363505,3.353712032647745,-0.055400235326587846,4.648823545729595,0.3596675488602287,3.2945520845112886,0.001460776489496711,3.8090731397941373,,Bearing2_2,demo,0.22530939375000003,1.0388317125716469,0.8612280642888411,0.7278977471022419,0,618,0.7754077791718946
180,0.32431426936306706,2.8894407319671025,-0.07369855550292802,3.43493982501705,0.37055992999614784,3.377368450057929,0.037758069815012896,4.126188170435146,,Bearing2_2,demo,0.24249440703125,0.9370868598557965,0.8752005876383825,0.7278977471022419,0,617,0.7741530740276035
181,0.34267334402186145,3.011493563080285,0.02922887969124753,3.6098518347551956,0.3806982185324092,3.3609294478136684,-0.10423692445393136,3.800910876856978,,Bearing2_2,demo,0.262356154296875,1.0319585697610318,0.9001180631807219,0.7278977471022419,0,616,0.7728983688833124
182,0.3321556234705729,3.7376654067469195,-0.011274464626578462,5.455274189012806,0.38632803418856365,3.884966665913525,0.022759997561463505,4.493590539441186,,Bearing2_2,demo,0.259576708203125,1.2414865835024156,0.859776131205312,0.7278977471022419,0,615,0.7716436637390214
183,0.3290560065836058,3.1669562955816555,-0.012586897617877261,4.123918033518178,0.38557577633569645,3.305521353151997,-0.07699292122760133,3.7502355914756316,,Bearing2_2,demo,0.256946534765625,1.042105991648909,0.8534146228203477,0.7278977471022419,0,614,0.7703889585947302
184,0.3398490439242841,3.2215951128018063,-0.024920513093767777,4.460804073621797,0.394407846789811,3.7167255164332658,0.043003888187445875,4.513094792703994,,Bearing2_2,demo,0.271054922265625,1.0948560189968402,0.8616690713147205,0.7278977471022419,0,613,0.7691342534504392
185,0.3226654420603483,3.338556180037926,-0.13181855325499817,4.689067381588748,0.40344349918080225,3.7853969324737933,-0.050170738021475314,4.268255661746242,,Bearing2_2,demo,0.26687964453124996,1.0772367056752452,0.7997785115282475,0.7278977471022419,0,612,0.767879548306148
186,0.33926878517445425,3.2976234503054918,-0.11226492123828986,4.005673551430987,0.39365551346481864,3.5625169440441287,-0.0699234872144564,4.102571777478932,,Bearing2_2,demo,0.270067971875,1.1187807019479366,0.8618418203430883,0.7278977471022419,0,611,0.766624843161857
187,0.320428779503925,3.0285740010846216,-0.027027088662159394,3.741861144564036,0.4135532113208045,3.81123149989231,0.026231568682468967,4.265472861254292,,Bearing2_2,demo,0.273700861328125,0.9704422708048641,0.7748187414763922,0.7278977471022419,0,610,0.7653701380175659
188,0.35588676273588066,3.243569441376002,-0.05929486638944599,3.6078891773564625,0.4205438703334053,3.7131739142415907,-0.031173554064239807,4.439489269159724,,Bearing2_2,demo,0.303512534765625,1.1543434282003342,0.8462535944406504,0.7278977471022419,0,609,0.7641154328732748
189,0.3364639793127936,3.497095419146502,-0.1163449156885097,4.273860169250919,0.4179094521020672,4.317810354924106,-0.021773925133085018,4.869475885929564,,Bearing2_2,demo,0.28785631953125,1.1766466407625737,0.8051121524418305,0.7278977471022419,0,608,0.7628607277289837
190,0.3526304019658898,3.3324476113023342,-0.05881350992035538,4.404044548915038,0.4356316028014669,3.641888052259562,-0.02511291208092021,3.9643588493064876,,Bearing2_2,demo,0.31412309375,1.1751223407038114,0.8094692829645946,0.7278977471022419,0,607,0.7616060225846926
191,0.34816166155699135,3.0144612391531784,-0.029614925708426304,3.699430873204347,0.44091170149546377,3.8932486667380326,0.03517243970446621,4.234407917150204,,Bearing2_2,demo,0.31561967109374994,1.0495198337227176,0.7896403284069633,0.7278977471022419,0,606,0.7603513174404015
192,0.3645093052224456,3.711592761251319,0.07547389566320145,5.388065465880609,0.45157707978192935,3.6762225265860042,0.019552838866448503,4.369132287484268,,Bearing2_2,demo,0.336788892578125,1.3529100986723768,0.807191774638515,0.7278977471022419,0,605,0.7590966122961104
193,0.3322492875274528,2.9761019820477985,0.006069811149428815,3.557569704484551,0.45690456684424263,3.9467859037966506,-0.06124911001182371,5.077646773189544,,Bearing2_2,demo,0.319151372265625,0.9888077631444212,0.7271743618039633,0.7278977471022419,0,604,0.7578419071518193
194,0.33600762872664064,3.2735727462253834,0.01941509846484275,4.208237785962703,0.4520009199555074,3.7483337479960714,-0.026472194351451022,4.85176003564482,,Bearing2_2,demo,0.317205958203125,1.099945415923348,0.743378194930084,0.7278977471022419,0,603,0.7565872020075283
195,0.3583090909919814,3.148561811645165,0.026405045079141466,4.0719033825057505,0.4730613691524335,4.4021805879407045,-0.0023714266507196278,5.0204902669460205,,Bearing2_2,demo,0.35217246367187494,1.128158320662645,0.7574262317731084,0.7278977471022419,0,602,0.7553324968632371
196,0.3331086282327808,3.051316076863176,0.01571252512926144,4.524049729791097,0.47039144769277,3.922506427485892,0.06776668804046636,4.224141423751753,,Bearing2_2,demo,0.33222947226562494,1.016419712668523,0.7081519639833977,0.7278977471022419,0,601,0.7540777917189461
197,0.3356847328130221,2.9364271745779598,-0.0909603190602905,3.369232762495186,0.4790448736972613,4.230146426207255,-0.10762315670586267,4.901419738380725,,Bearing2_2,demo,0.34216823085937503,0.9857137715230998,0.7007375520407403,0.7278977471022419,0,600,0.7528230865746549
198,0.3322249320396499,3.3179864897843787,-0.04021606875012897,4.006321835714959,0.48969249399176523,4.275488003211604,-0.004731405643832384,4.96842412198393,,Bearing2_2,demo,0.35017214414062503,1.1023178360770918,0.6784358254157778,0.7278977471022419,0,599,0.7515683814303639
199,0.36319159135537543,3.352452721745017,-0.01569105383009915,4.152078504783569,0.49987616669656293,4.219847397780817,-0.0667651287775508,4.659153915909427,,Bearing2_2,demo,0.3817843140625,1.2175826389542324,0.7265631266818897,0.7278977471022419,0,598,0.7503136762860728
200,0.345493115095113,3.164379183366003,-0.12884932966049437,4.2634713550460805,0.4937430505840057,5.509715313321378,-0.0003998798041091732,5.719574171399027,,Bearing2_2,demo,0.363147692578125,1.09327122140325,0.6997427386303797,0.7278977471022419,0,597,0.7490589711417817
201,0.35028505300594115,3.2800527792988774,-0.04231955304844266,3.8368751052404084,0.5188168673018206,4.585347942361346,-0.018335363374867783,4.390759327868387,,Bearing2_2,demo,0.39187056015624994,1.1489534616589918,0.6751612648071488,0.7278977471022419,0,596,0.7478042659974906
202,0.3611963108892448,3.228580240927251,0.043071292501947,3.806794139824265,0.532256396744088,4.634354913072757,-0.01943232966610037,4.954379159434409,,Bearing2_2,demo,0.41375964687499994,1.1661512724328322,0.6786133758469356,0.7278977471022419,0,595,0.7465495608531995
203,0.33577494090164023,3.383622587082904,-0.03537774709521467,4.371976049257436,0.49769621719415846,4.373264950142482,0.11870170704918528,4.623302167153135,,Bearing2_2,demo,0.36044633554687494,1.1361356742112172,0.6746584133589891,0.7278977471022419,0,594,0.7452948557089084
204,0.34053949729620203,3.0163287345079195,0.10428297706922642,3.4827090809385424,0.5068260515052231,4.602907070113236,0.07719441580207874,5.31543315791985,,Bearing2_2,demo,0.37283979570312503,1.0271790709294162,0.6719060624704027,0.7278977471022419,0,593,0.7440401505646174
205,0.3734356924642448,3.162013902747953,-0.04005715610786873,3.920353702527076,0.5520278408824821,4.006877783402931,-0.045765442461658,4.2679006837895415,,Bearing2_2,demo,0.44418895351562504,1.180808851354251,0.6764798152042181,0.7278977471022419,0,592,0.7427854454203262
206,0.3513745853341559,3.2083521665872934,0.04713483575238416,4.8438335342239425,0.5364209160899209,4.1864429931491545,-0.03661416933551259,4.11430638401618,,Bearing2_2,demo,0.4112114984375,1.127333412140551,0.6550352048916365,0.7278977471022419,0,591,0.7415307402760352
207,0.38184585046275543,3.5600375755769518,-0.09045738179532065,4.226836556221116,0.5399798245652332,4.43712165664025,-0.039470828714897856,5.252048077459581,,Bearing2_2,demo,0.437384464453125,1.359385575725547,0.7071483644098217,0.7278977471022419,0,590,0.740276035131744
208,0.3979979222229056,3.35358788123891,-0.09296620522181712,4.487460611794284,0.5503200656067112,4.141476291206067,-0.030086302062883763,4.442869072673508,,Bearing2_2,demo,0.4612545207031249,1.3347210087250023,0.7232117205483198,0.7278977471022419,0,589,0.739021329987453
209,0.37143491186209193,3.2540147082550086,0.020575283954250952,4.466462216048542,0.5846177994932886,5.242543891893539,-0.0760681379244796,4.842479996280462,,Bearing2_2,demo,0.479741865234375,1.20865466635865,0.6353465658224616,0.7278977471022419,0,588,0.7377666248431619
210,0.3686668899986138,3.63870629967932,-0.13470037099487292,4.236887124803056,0.552890863934172,4.309678507352259,0.027714527567217904,4.474662471266829,,Bearing2_2,demo,0.4416035832031251,1.341470535121139,0.6667986638601957,0.7278977471022419,0,587,0.7365119196988708
211,0.3598258232073888,3.1884649030669827,-0.0014880406296900518,3.946353785695183,0.5549571355209563,4.387490906642764,0.02673756235351881,5.4220403826921695,,Bearing2_2,demo,0.43745204531250004,1.1472920085139442,0.6483848923236635,0.7278977471022419,0,586,0.7352572145545797
212,0.3774534330756908,3.3828136622232137,0.0026019029573845693,4.326361496465441,0.5813483421511366,4.6171132767054015,0.008187353186781673,4.396675477051303,,Bearing2_2,demo,0.4804369890625,1.2768546302615023,0.6492723984207898,0.7278977471022419,0,585,0.7340025094102886
213,0.3744179733266019,4.338697371706392,-0.04034208092447816,6.062743140307589,0.5731897158800261,5.727249795223636,0.01775399122177614,6.8197315670894145,,Bearing2_2,demo,0.468735269140625,1.6244862767917616,0.6532182317656112,0.7278977471022419,0,584,0.7327478042659975
214,0.3660499629703915,3.2457685866935013,0.03452835889423905,4.258981443197698,0.5725672081184007,4.4302635944630735,-0.01585069118433764,4.395990486133311,,Bearing2_2,demo,0.46182578320312495,1.1881134709696162,0.6393135288589262,0.7278977471022419,0,583,0.7314930991217063
215,0.3751820766308007,3.3130087370535155,-0.03188453591121188,4.006054908317028,0.578589891460264,4.355307456495348,-0.005167553412115656,4.438376883970372,,Bearing2_2,demo,0.475527853125,1.2429814978637244,0.6484421548317443,0.7278977471022419,0,582,0.7302383939774153
216,0.3861612398014591,3.4447366005188034,-0.20739734520381992,4.702698801317833,0.5955813202110817,4.466474880635578,0.012628720357718849,4.8322536349809875,,Bearing2_2,demo,0.503837612109375,1.3302237564458046,0.648377015948421,0.7278977471022419,0,581,0.7289836888331243
217,0.3781846972503977,3.6698664761039446,-0.0931990546680326,4.659099144795545,0.5793862155063322,4.851338027107716,0.04486244686448153,4.704979039149594,,Bearing2_2,demo,0.478712051953125,1.3878873422147542,0.6527333348225492,0.7278977471022419,0,580,0.7277289836888331
218,0.3722473440553337,3.266829667136717,0.02149342221428092,3.852277316454436,0.5791550425242363,4.335449891405714,-0.06378518089936398,4.579084709309272,,Bearing2_2,demo,0.4739886484375,1.216068667072813,0.6427421261673879,0.7278977471022419,0,579,0.726474278544542
219,0.3982930743144739,3.205752937835092,-0.0760102062598276,3.9367995597339944,0.6389094116759628,5.2086348570157295,0.07541908338188155,6.0227630538479575,,Bearing2_2,demo,0.566842609375,1.2768291931029954,0.623395220687533,0.7278977471022419,0,578,0.7252195734002509
220,0.36863665683925817,3.898044094924032,-0.002444334246902958,4.3837203099047075,0.5972110559195133,5.039208010156197,0.041377946878285554,6.146905625739208,,Bearing2_2,demo,0.49255403007812504,1.436961943364807,0.617263616552464,0.7278977471022419,0,577,0.7239648682559598
221,0.38831572155834093,3.3634509223131244,0.02964977363929696,3.6568182043615143,0.614789986372379,4.245915054959068,-0.015152331104675829,4.342946467492532,,Bearing2_2,demo,0.528755826953125,1.3060808718240882,0.6316233665710916,0.7278977471022419,0,576,0.7227101631116688
222,0.3767642607826876,3.130104097646757,-0.01574047406936675,3.5672173280216692,0.5888003076967182,4.030062223691904,-0.021567572180893703,4.609372590438593,,Bearing2_2,demo,0.48863711054687503,1.1793113565227418,0.6398846182955263,0.7278977471022419,0,575,0.7214554579673776
223,0.3764918497001296,3.3740934818366703,-0.15555655224824386,4.12492329070191,0.6269445879870484,4.410187822497243,0.014225637168180025,4.681434461305994,,Bearing2_2,demo,0.5348056292968749,1.2703186960378388,0.6005185407348771,0.7278977471022419,0,574,0.7202007528230866
224,0.3997468295488721,3.0926346379262704,-0.050490101332268396,3.7798923917100873,0.613159767426586,4.136448554411783,0.03527967710265825,4.116382276974104,,Bearing2_2,demo,0.535762428125,1.2362708914640506,0.6519456267893318,0.7278977471022419,0,573,0.7189460476787954
225,0.39842280659181645,3.1314443251044803,-0.04459746975973534,3.4711868316056584,0.6588118984794712,4.649471979664305,0.006042572201758295,5.210895564275975,,Bearing2_2,demo,0.592773850390625,1.2476388366941435,0.6047595784268791,0.7278977471022419,0,572,0.7176913425345044
226,0.3804817849409811,3.1698779486872555,-0.11781759541028199,3.739995069269166,0.6443868351847165,4.554379022570142,0.016902916568759176,5.029587543587841,,Bearing2_2,demo,0.56000078203125,1.2060808199615827,0.5904555518137776,0.7278977471022419,0,571,0.7164366373902133
227,0.37874604422439184,3.7012093043523366,-0.10996792675507205,4.073969941395447,0.6567537203691731,5.298226803365444,0.1432769969608654,5.158706977068471,,Bearing2_2,demo,0.574774015234375,1.4018183828699606,0.5766941730224195,0.7278977471022419,0,570,0.7151819322459222
228,0.3929660946729374,3.3064402554399788,-0.01892548860723835,3.39978440321159,0.6403696826589701,4.444047538036486,0.028251489172259215,4.060154735617955,,Bearing2_2,demo,0.5644956820312501,1.299318914449638,0.6136550569158614,0.7278977471022419,0,569,0.7139272271016311
229,0.37976358188351866,3.290685541078476,-0.021645305775635438,4.2500125777464515,0.6335586076875603,4.153239305307673,-0.0318208810654347,4.73515782616584,,Bearing2_2,demo,0.5456168875,1.2496825279322668,0.5994134980980098,0.7278977471022419,0,568,0.71267252195734
230,0.4173789832095047,4.135407477027331,-0.211026506051442,4.782224500556318,0.7008493934260235,5.8568380857032185,0.08283769890942594,6.62196477998047,,Bearing2_2,demo,0.6653950878906251,1.7260321679186506,0.5955330582133508,0.7278977471022419,0,567,0.7114178168130489
231,0.4071702150015089,3.139494258185565,-0.03584148193346345,3.5783560436432342,0.680447595107441,4.711941795648596,0.045941983442390734,4.426498118612297,,Bearing2_2,demo,0.628796513671875,1.2783085521014192,0.5983858526810311,0.7278977471022419,0,566,0.7101631116687579
232,0.3972524863240317,3.343656552240771,0.0064749047343028495,4.103183883561951,0.6706563683833361,4.402541999915308,0.05765962450604853,4.89967762094195,,Bearing2_2,demo,0.60758950234375,1.3282758787912858,0.5923338753783889,0.7278977471022419,0,565,0.7089084065244667
233,0.38596218898763257,3.377557546659424,-0.021538181637628495,4.148074721476132,0.6761539678810219,4.6884306368104856,0.020060103726126394,5.444026322867512,,Bearing2_2,demo,0.606150999609375,1.3036095041403692,0.5708199711174773,0.7278977471022419,0,564,0.7076537013801757
234,0.4120830956668509,3.972287860001141,-0.025402362036897212,5.727000268254742,0.7207937779368659,4.7687578464933695,0.03174554154230218,4.843271551965933,,Bearing2_2,demo,0.6893561480468751,1.6369126782291208,0.5717073422507232,0.7278977471022419,0,563,0.7063989962358845
235,0.3922571457084944,3.4733734984123448,-0.0473513844068457,4.106999750583291,0.7076679416400039,4.750964378618349,0.049575206717116134,4.793208509148794,,Bearing2_2,demo,0.654659583984375,1.3624555744667541,0.5542954853163932,0.7278977471022419,0,562,0.7051442910915935
236,0.3860603124432114,3.2216206959148215,-0.11028565552945227,4.01232644142001,0.6933453921477375,4.151189756462029,-0.005052592882516143,4.228772604220862,,Bearing2_2,demo,0.6297703976562499,1.243739892438392,0.5568080732324848,0.7278977471022419,0,561,0.7038895859473023
237,0.4299427773516785,3.768674426596515,-0.10372847989873188,4.663411284366425,0.7122911706028301,4.359073278088325,-0.013616121644863213,4.607666267660728,,Bearing2_2,demo,0.692209503515625,1.62031434990515,0.6036053716406475,0.7278977471022419,0,560,0.7026348808030113
238,0.41475942622275025,3.2557624187311793,-0.04197226071620083,4.335043125941793,0.743516465436375,4.166957992530815,-0.04264523210616546,3.9985664579133013,,Bearing2_2,demo,0.7248421160156251,1.3503581527105375,0.5578348899395122,0.7278977471022419,0,559,0.7013801756587202
239,0.42698456637433047,3.443937458144212,-0.12858706566246184,4.735534159222494,0.7513651154523678,5.12064580745092,-0.051529384910667414,5.31432710588984,,Bearing2_2,demo,0.7468653566406251,1.4705081421860202,0.5682784002408485,0.7278977471022419,0,558,0.7001254705144291
240,0.42016370507517664,3.2038717086527595,-0.08865701083865862,4.031761856473846,0.758610805292312,4.294316124258873,0.018736049322353936,4.750789171973643,,Bearing2_2,demo,0.7520278929687501,1.3461506076930803,0.5538593724082503,0.7278977471022419,0,557,0.698870765370138
241,0.4119407150724179,3.383129727384436,-0.028491702370965773,4.1438001564995455,0.7854247634142782,4.162190218918628,-0.0041548971594385035,4.7133731605760625,,Bearing2_2,demo,0.7865872117187499,1.393648879081499,0.5244814446099343,0.7278977471022419,0,556,0.6976160602258469
242,0.4253119966933098,3.3465701491463222,0.09932709034174617,4.516684256460215,0.7549191148208364,3.9722052246808217,0.0024982194049685638,4.16865851956869,,Bearing2_2,demo,0.7507931644531252,1.42333643220765,0.5633875044094768,0.7278977471022419,0,555,0.6963613550815558
243,0.4253892564831063,3.4017048180569462,-0.057443383376178936,3.9681303038978446,0.7527096097703451,4.410817531242019,0.03536795671697587,4.648539030347581,,Bearing2_2,demo,0.7475277761718753,1.4470486833282448,0.5651439152580375,0.7278977471022419,0,554,0.6951066499372648
244,0.43004380681652654,3.750667234393323,-0.1484886365623197,5.438980779123301,0.7553747054959711,4.4744907776998994,0.12665037139495666,4.826743565795469,,Bearing2_2,demo,0.755528621484375,1.6129512155805181,0.5693118966233486,0.7278977471022419,0,553,0.6938519447929736
245,0.43428127630963437,3.4135798860376494,0.006657285819186764,4.508598704018552,0.7938701594581604,4.184892398198347,0.016304822224451815,4.179524774991769,,Bearing2_2,demo,0.8188300570312501,1.4824538296933265,0.5470432042174262,0.7278977471022419,0,552,0.6925972396486826
246,0.460963117084762,3.2441528508221453,0.0072256122949207,4.154345388185222,0.8624814499816793,4.351334465596289,0.005929010633945055,4.476618018433154,,Bearing2_2,demo,0.956361246875,1.495434810414393,0.5344614850094367,0.7278977471022419,0,551,0.6913425345043914
247,0.44451321338628397,3.279831824811886,-0.07350559035299391,3.765917298320432,0.7915453025668366,4.01779849106881,0.009350815861396201,4.0351449111490245,,Bearing2_2,demo,0.8241359628906251,1.457928583813731,0.5615764649012918,0.7278977471022419,0,550,0.6900878293601004
248,0.4392129132927731,3.521528155690072,-0.09380528549065849,3.752166545536537,0.8104108832002288,4.53964434181369,0.0004164205313563622,4.592732003848385,,Bearing2_2,demo,0.8496737828125,1.546700640503163,0.5419632458739985,0.7278977471022419,0,549,0.6888331242158093
249,0.440733667008064,3.4738426267389797,-0.0753621306525176,4.587804724035805,0.7612975118588658,4.09075662406297,0.06909183770324016,4.272968122054976,,Bearing2_2,demo,0.7738200667968751,1.5310393994915958,0.5789243489749454,0.7278977471022419,0,548,0.6875784190715182
250,0.45741692039374754,3.948479445537255,-0.013069374846243672,5.402073883346378,0.8308196740926246,4.3535969913906705,-0.010538231087365598,4.5015785207957,,Bearing2_2,demo,0.8994915699218748,1.806101308215663,0.5505610111396941,0.7278977471022419,0,547,0.6863237139272271
251,0.44507443899869154,3.7979268943978957,0.05199958608416433,4.82840579286441,0.8377886573444403,4.362643326470116,-0.0029778094008961068,3.847032269249527,,Bearing2_2,demo,0.899981090625,1.6903601818821863,0.5312490621181314,0.7278977471022419,0,546,0.685069008782936
252,0.43213109628329227,3.651767804936485,-0.040372858643756955,4.54260296569552,0.8190281068704235,4.158974553131068,-0.006381195169831609,4.30876543792097,,Bearing2_2,demo,0.8575443242187498,1.578042424919235,0.5276144886002603,0.7278977471022419,0,545,0.6838143036386449
253,0.46505097166869785,3.7086512044120385,0.021855357297450684,4.717762424311691,0.8542160274101481,4.184511140193883,0.03551916790026841,4.762261382354678,,Bearing2_2,demo,0.945957427734375,1.7247118461921052,0.5444184564579555,0.7278977471022419,0,544,0.6825595984943539
254,0.4528954431454074,3.306715600652715,0.036956359988737315,3.6012727094633648,0.82485360727677,3.7994063162388785,-0.005967029965255684,4.092847469912243,,Bearing2_2,demo,0.8854977558593748,1.4975964273134434,0.5490616014780694,0.7278977471022419,0,543,0.6813048933500627
255,0.4770629315142815,3.35842407010385,-0.06900720407928564,3.6410290653318094,0.8965378495217032,3.8325927616686237,0.04252767590072827,3.9931387185834835,,Bearing2_2,demo,1.0313691562500003,1.6021796321518675,0.5321168885805261,0.7278977471022419,0,542,0.6800501882057717
256,0.4522129493529569,3.5181568629754443,0.09544690210269421,4.411638371730302,0.8299758649070014,3.860074191265807,0.024487896900897366,3.780832831775812,,Bearing2_2,demo,0.893356487890625,1.5909560912924723,0.5448507214830597,0.7278977471022419,0,541,0.6787954830614805
257,0.45417279802818444,3.162645383158244,-0.0522448821827712,3.7298579020619598,0.8599640642473818,3.4791269188725518,0.018651911847072645,3.786204720625095,,Bearing2_2,demo,0.9458111222656251,1.4363875028398991,0.5281299723815026,0.7278977471022419,0,540,0.6775407779171895
258,0.4622872318868703,3.210523901803769,0.016492555978588105,4.029962047606178,0.8803756069854503,4.096908833109191,0.028641495611772757,4.2970295514251085,,Bearing2_2,demo,0.988770694140625,1.4841842074714986,0.5251022719095034,0.7278977471022419,0,539,0.6762860727728983
259,0.470979231312937,3.032191096308087,-0.007615924359678323,3.5946383345206168,0.8810672040024814,3.6719777545664645,-0.008890135911053865,3.7148131093292864,,Bearing2_2,demo,0.9981008542968752,1.4280990317331146,0.5345553989966186,0.7278977471022419,0,538,0.6750313676286073
260,0.46340822564316875,3.2696157244743125,-0.08846016261443211,3.702998575927406,0.9093340703847514,3.7052968609906545,0.0419245478947788,3.974336954155291,,Bearing2_2,demo,1.0416356351562501,1.515166821413645,0.5096127377449762,0.7278977471022419,0,537,0.6737766624843162
261,0.4713971164594137,3.3319208909057596,-0.14611924390634567,3.7908589960048493,0.8829436922430983,3.7899147310620656,0.00863080753365938,3.791861280661393,,Bearing2_2,demo,1.0018048050781252,1.5706579002438557,0.5338926140668693,0.7278977471022419,0,536,0.6725219573400251
262,0.46279439026013486,3.7312437825027933,-0.07029113507286412,4.3712716535430625,0.8813503681762294,3.870586272672178,0.04570410467983103,4.060814097122251,,Bearing2_2,demo,0.990957119140625,1.7267986912352995,0.525096949460286,0.7278977471022419,0,535,0.671267252195734
263,0.45914109861512065,3.171652795265351,-0.046570554599649636,4.157763278744212,0.8791470851146723,3.9448190187771304,0.02973814792286711,3.9811313247377274,,Bearing2_2,demo,0.9837101457031248,1.4562361488438516,0.5222574309428265,0.7278977471022419,0,534,0.6700125470514429
264,0.47581387593390967,3.7239712078407026,-0.043269214153224954,4.358847239360864,0.9162540123974219,4.064011601819548,-0.03212179864420022,4.4998438683635245,,Bearing2_2,demo,1.065920259765625,1.7719171742689679,0.5193034562212904,0.7278977471022419,0,533,0.6687578419071518
